GUID,Date (EST),URL,Contents,Author,Name,Country,State/Region,City/Urban Area,Category,Emotion,Source,Klout Score,Gender,Posts,Followers,Following
626150827820892160,7/28/2015 18:02,http://twitter.com/Ryanbluh/status/626150827820892160,Need them #ChuckII,@Ryanbluh,Ryan,United States of America,,,Purchase Intent,,Twitter,41,M,14010,82,257
625715550702960640,7/27/2015 13:13,http://twitter.com/KudetaOfficial/status/625715550702960640,RT @DJChrisSpencer Camden bound tonight for the VIP @Converse #ChuckII launch party! ?? years in the making #djlife #conversereadyformore #sneakerhead #shoeporn,@KudetaOfficial,Ku De Ta,United Kingdom,Greater London,London,Look/Appearance,,Twitter,43,,205,4198,3082
625821883330654208,7/27/2015 20:15,http://twitter.com/GarganoAlessio/status/625821883330654208,Le nuove Converse sono troppo cool. #ChuckII,@GarganoAlessio,Alessio Gargano,Italy,Abruzzo,L'Aquila,Purchase Intent,,Twitter,24,M,2137,110,222
626153755319386112,7/28/2015 18:14,http://twitter.com/Delinquents__/status/626153755319386112,@Converse yoooo the Converse #ChuckII's are so sexyyyy ?????? get me some and I'll love you forever,@Delinquents__,est.tani,,,,Availability,,Twitter,37,,1354,168,167
625405734604406784,7/26/2015 16:42,http://twitter.com/HelenRo51393699/status/625405734604406784,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@HelenRo51393699,Helen Rodriguez,,,,Purchase Intent,,Twitter,,F,2,0,3
625385053258940416,7/26/2015 15:19,http://twitter.com/aimshanx/status/625385053258940416,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@aimshanx,aimee?,,,,Purchase Intent,,Twitter,27,F,1263,48,96
626916890837823488,7/30/2015 20:46,http://twitter.com/ravenouxx/status/626916890837823488,eu quero um chuck II todo branco de cano curto é tao bonito nas fota,@ravenouxx,juliana,Brazil,,,Value for money,,Twitter,36,F,8480,340,613
625729017640026112,7/27/2015 14:06,http://twitter.com/AbriR5Family/status/625729017640026112,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@AbriR5Family,AbriR5,Argentina,Ciudad de Buenos Aires,Buenos Aires,Purchase Intent,,Twitter,39,,10507,233,243
626458942848282624,7/29/2015 14:27,http://twitter.com/converse_BR/status/626458942848282624,"@MatheusFerreira E aí @MatheusFerreira, tudo bom? O #ChuckII estará disponível no Brasil a partir do dia 1° de setembro. ;)",@converse_BR,Converse Brasil,Brazil,,,Value for money,,Twitter,49,,4968,24648,763
626062946217562112,7/28/2015 12:13,http://twitter.com/CoverLoverLives/status/626062946217562112,Hey @converse_mexico ¿Para cuando llegan los Chuck II acá a México?,@CoverLoverLives,César León,Mexico,Jalisco,Guadalajara,Value for money,,Twitter,15,M,776,34,118
625825189822115840,7/27/2015 20:28,http://twitter.com/florr5family/status/625825189822115840,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@florr5family,Flor,United States of America,California,Los Angeles,Purchase Intent,,Twitter,31,F,2442,45,130
625893083905785856,7/28/2015 0:58,http://twitter.com/jalapino/status/625893083905785856,Well they told me treat those chucks like a nike release so I did ?? still got me tho can't wait for my #ChuckII to get in,@jalapino,IM FOOLIN ,,,,Purchase Intent,,Twitter,42,,19288,313,394
625410369805230080,7/26/2015 17:00,http://twitter.com/2015_OMG_/status/625410369805230080,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@2015_OMG_,Lo Mejor,,,,Purchase Intent,,Twitter,,,19,26,103
626536288817184768,7/29/2015 19:34,http://twitter.com/taz5sos/status/626536288817184768,#ChuckII 's are so nice I'm going to cry,@taz5sos,Taz,,,,Availability,,Twitter,34,,10864,210,849
627145514212003840,7/31/2015 11:55,http://twitter.com/omfgheidy_/status/627145514212003840,"RT @JackSWS My @Converse Chuck II just showed up, it's the biggest game changer ever. So dope",@omfgheidy_,Heidy?,,,,Value for money,,Twitter,,F,2341,261,488
625645314108719104,7/27/2015 8:34,http://twitter.com/molliemacks/status/625645314108719104,RT @Kyle_JSimmons @bastilledan you seen the new @Converse #ChuckII ?? They are quite glorious.,@molliemacks,môllie,,,,Purchase Intent,,Twitter,41,F,8346,1613,1596
625692334420791296,7/27/2015 11:40,http://twitter.com/NathaliekeVDB/status/625692334420791296,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@NathaliekeVDB,Nathalie,Belgium,,,Purchase Intent,,Twitter,32,F,20416,1307,1920
626914734613200896,7/30/2015 20:38,http://twitter.com/GreatJuiced/status/626914734613200896,"@GreatJuiced ???????? Converse Comme 70' ?? 3,200 ??? ??? Munich ????????? Chuck II ???? 3,000 ?????? ??",@GreatJuiced,GRTDOK,Germany,Bayern,,Availability,,Twitter,,,276803,4400,592
626056207992688640,7/28/2015 11:46,http://twitter.com/asfzkrs/status/626056207992688640,chuckII white and blue colour ??,@asfzkrs,???.,Malaysia,Kuala Lumpur,Kuala Lumpur,Availability,,Twitter,34,,64620,520,237
625638046931750912,7/27/2015 8:05,http://twitter.com/mojca1198/status/625638046931750912,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@mojca1198,Mojca r5,,,,Purchase Intent,,Twitter,,F,73,15,136
627053478490308608,7/31/2015 5:49,http://twitter.com/bethhingramm/status/627053478490308608,You always get the stingy pricks at maccies that charge you 5p for sauce chuck two in the bag and stop being a prick??,@bethhingramm,Beff,,,,Value for money,,Twitter,46,,19115,1956,1017
626773235431047168,7/30/2015 11:15,http://twitter.com/LukeIsHear/status/626773235431047168,RT @SavedYouAClick Shoes. RT @Gizmodo: What it's like to wear the new Converse Chuck II,@LukeIsHear,Luke,United States of America,New York,New York,Value for money,,Twitter,48,M,49357,378,519
625841212252135424,7/27/2015 21:32,http://twitter.com/leothekid93/status/625841212252135424,#ChuckII,@leothekid93,?L£OTh£ KiD??,United States of America,Illinois,Aurora,Look/Appearance,,Twitter,31,,1247,648,565
625999444295598080,7/28/2015 8:01,http://twitter.com/Gerard_HKT/status/625999444295598080,ah shiet Chuck II's sexy doh,@Gerard_HKT,??,Malaysia,Selangor,Kuala Lumpur,Value for money,,Twitter,24,,12355,198,204
625966594217406464,7/28/2015 5:50,http://twitter.com/caudjam/status/625966594217406464,@Converse please tell me you need testers/reviews for #ChuckII. I'll do it.,@caudjam,James Caudill,United States of America,Kentucky,,Purchase Intent,,Twitter,15,M,466,28,76
626170017785229312,7/28/2015 19:19,http://twitter.com/luxerubbish/status/626170017785229312,RT @VFILES Who's still green #ChuckII,@luxerubbish,STEVIE NIX,United States of America,New York,New York,Purchase Intent,,Twitter,61,M,23704,1379,1983
627146259996905472,7/31/2015 11:58,http://twitter.com/DanielAlRami/status/627146259996905472,"RT @JackSWS My @Converse Chuck II just showed up, it's the biggest game changer ever. So dope",@DanielAlRami,"Ramírez, Daniel",,,,Value for money,,Twitter,37,M,3152,663,1344
625644757923024896,7/27/2015 8:31,http://twitter.com/omgabs/status/625644757923024896,RT @Kyle_JSimmons @bastilledan you seen the new @Converse #ChuckII ?? They are quite glorious.,@omgabs,gabriel,Brazil,São Paulo,Sao Paulo,Availability,,Twitter,43,M,198540,931,608
627071515125682176,7/31/2015 7:01,http://twitter.com/jansenndavid/status/627071515125682176,"Oh well, what can I say... Para sa'kin talaga siya. Mehehe :"")) #ChuckII",@jansenndavid,Jansenn Ray,Philippines,National Capital Region,Manila,Purchase Intent,,Twitter,32,M,2550,302,304
626151738484068352,7/28/2015 18:06,http://twitter.com/jaystar954/status/626151738484068352,I want a pair of the new Converse Chuck II,@jaystar954,Vicious Jay,United States of America,Florida,,Purchase Intent,,Twitter,42,M,29760,319,551
626089805542068224,7/28/2015 14:00,http://twitter.com/AxHdubstep/status/626089805542068224,@thisisKristine yeah good luck. I bet today is hectic. I need the black Chuck II like now!! ??,@AxHdubstep,AxH [Tempa],United States of America,,,Availability,,Twitter,44,,16074,1561,1108
625647990972280832,7/27/2015 8:44,http://twitter.com/Thiamme/status/625647990972280832,@Converse when will the #ChuckII be available in Italy?,@Thiamme,Daouda Thiam,Italy,Veneto,Treviso,Look/Appearance,,Twitter,21,M,378,63,260
625820797718929408,7/27/2015 20:11,http://twitter.com/FckUMarkus_/status/625820797718929408,these #ChuckII low key,@FckUMarkus_,im,United States of America,,,Look/Appearance,,Twitter,41,,70125,800,1269
625968948232613889,7/28/2015 6:00,http://twitter.com/MaPaulTalo/status/625968948232613889,Chuck's II Low White please! ??????,@MaPaulTalo,Paul Lorenz Magbanua,Philippines,Western Visayas (Region VI),Bacolod,Value for money,,Twitter,25,M,390,71,77
625385383791054848,7/26/2015 15:21,http://twitter.com/bardwnbellas/status/625385383791054848,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@bardwnbellas,lare,Brazil,,,Purchase Intent,,Twitter,45,,19731,277,240
626741345311326208,7/30/2015 9:09,http://twitter.com/Yaneisy_xp/status/626741345311326208,RT @Converse .@therealmrjc is definitely ready for more. #ChuckII,@Yaneisy_xp,crazy_xoxoxo,United States of America,,,Value for money,,Twitter,16,,149,209,643
626041400484737024,7/28/2015 10:47,http://twitter.com/erviantp10/status/626041400484737024,RT @Converse .@LalaCaputo is ready for more. #ChuckII,@erviantp10,ervian,Indonesia,Jawa Tengah,,Value for money,,Twitter,35,,9938,1103,386
625517180772220930,7/27/2015 0:04,http://twitter.com/SadieMallory/status/625517180772220930,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@SadieMallory,Sadie Tomlinson,,,,Purchase Intent,,Twitter,25,F,7692,550,1997
626089293640024065,7/28/2015 13:58,http://twitter.com/mekeith02/status/626089293640024065,@Converse chuck twos come out today!????,@mekeith02,?AllStarr1 ™,United States of America,Ohio,Cincinnati,Availability,,Twitter,41,,10207,2646,1279
625435224554532864,7/26/2015 18:39,http://twitter.com/andres251197/status/625435224554532864,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@andres251197,Andrés González    ,,,,Purchase Intent,,Twitter,17,M,994,11,195
625417336544198656,7/26/2015 17:28,http://twitter.com/theresa_mrnkova/status/625417336544198656,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@theresa_mrnkova,Tereza Mrnkova,Republic of Serbia,Grad Beograd,Belgrade,Purchase Intent,,Twitter,20,F,2636,38,261
626753945797554176,7/30/2015 9:59,http://twitter.com/severedemeanor/status/626753945797554176,"Not fashion-conscious at all, but I think I'll have to get a pair of Chuck IIs.",@severedemeanor,Mark,United States of America,,,Availability,,Twitter,17,M,1045,14,179
626095674359181312,7/28/2015 14:23,http://twitter.com/WhaddupNico/status/626095674359181312,"@SuperSamicom dude, you stoked for Chuck II?",@WhaddupNico,Nico Vliek,Netherlands,,,Value for money,,Twitter,36,M,24029,920,269
626647842749157376,7/30/2015 2:57,http://twitter.com/AnthonyJlaur/status/626647842749157376,RT @JayyDHD Chuck II's: worth it,@AnthonyJlaur,Aj,,,,Value for money,,Twitter,25,,1946,123,125
626191354930991104,7/28/2015 20:43,http://twitter.com/laleecarreon/status/626191354930991104,@MyJaps is chuck II really comfy?,@laleecarreon,Lalee Carreon,Philippines,National Capital Region,Manila,Value for money,,Twitter,23,,15229,142,351
626324209111711748,7/29/2015 5:31,http://twitter.com/JulienitedPH/status/626324209111711748,RT @TheEdwardBelaro Proud to be #TeamConversePH #ConversePH #ChuckII :),@JulienitedPH,JULIEnited,,,,Availability,,Twitter,63,,16820,10014,112
625436942662897664,7/26/2015 18:46,http://twitter.com/marjorireyes011/status/625436942662897664,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@marjorireyes011,Marjorie Reyes,,,,Purchase Intent,,Twitter,17,F,1328,45,170
626863423104618496,7/30/2015 17:14,http://twitter.com/shorauslly/status/626863423104618496,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@shorauslly,Lara ,Brazil,,,Purchase Intent,,Twitter,50,F,26850,2702,2663
624886501482999808,7/25/2015 6:18,http://twitter.com/wanmohdaizat_/status/624886501482999808,Converse X Lunarlon. Chuck II,@wanmohdaizat_,??? ???? ?????,Malaysia,Sarawak,,Value for money,,Twitter,33,,101135,1177,732
626160412078178304,7/28/2015 18:40,http://twitter.com/valeriesee/status/626160412078178304,I'm glad I bought a few paris of #ChuckII's last night. Was gonna add a few more pairs today but it seems most sizes are sold out @Converse,@valeriesee,Val,United States of America,Oklahoma,Oklahoma City,Purchase Intent,,Twitter,40,F,44109,502,445
626160707633950720,7/28/2015 18:42,http://twitter.com/zacacarlisle/status/626160707633950720,Might have to pick up a pair of @Converse #ChuckII's. My current pair are unbearable to wear.,@zacacarlisle,Zac Carlisle,United States of America,Mississippi,,Purchase Intent,,Twitter,22,,3594,113,145
625646967272697856,7/27/2015 8:40,http://twitter.com/jazzicarose/status/625646967272697856,RT @Kyle_JSimmons @bastilledan you seen the new @Converse #ChuckII ?? They are quite glorious.,@jazzicarose,JÉSSIC?,Brazil,Rio Grande do Sul,Novo Hamburgo,Availability,,Twitter,42,,7961,1116,839
625511701258092545,7/26/2015 23:43,http://twitter.com/makigianotti/status/625511701258092545,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@makigianotti,M.De Lynch y Serrano,,,,Purchase Intent,,Twitter,29,,1422,39,46
625973671748743169,7/28/2015 6:18,http://twitter.com/ellyshajanelle/status/625973671748743169,Chuck II pleasyyyy pleaseeee? ????,@ellyshajanelle,Janelle Chavez,Philippines,National Capital Region,Manila,Value for money,,Twitter,34,F,10266,349,333
625692965319655428,7/27/2015 11:43,http://twitter.com/dotmajr/status/625692965319655428,RT @Kyle_JSimmons @bastilledan you seen the new @Converse #ChuckII ?? They are quite glorious.,@dotmajr,LULIS,Brazil,,,Purchase Intent,,Twitter,47,,47305,1115,709
626133821642141696,7/28/2015 16:55,http://twitter.com/Crazy_For_Tini/status/626133821642141696,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@Crazy_For_Tini,CrazyForStoessel,Brazil,São Paulo,Sao Paulo,Purchase Intent,,Twitter,47,,5933,650,1532
625623395179204608,7/27/2015 7:06,http://twitter.com/CR0SSBONES/status/625623395179204608,RT @Kyle_JSimmons @bastilledan you seen the new @Converse #ChuckII ?? They are quite glorious.,@CR0SSBONES,baby boy,,,,Availability,,Twitter,54,,11959,2094,234
625951190501621760,7/28/2015 4:49,http://twitter.com/KrisRochaaa/status/625951190501621760,#ChuckII you're so fine,@KrisRochaaa,kris rocha,Philippines,National Capital Region,Manila,Availability,,Twitter,44,M,18929,905,760
625385039006568448,7/26/2015 15:19,http://twitter.com/madisonrr5/status/625385039006568448,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@madisonrr5,madison?,United States of America,California,Los Angeles,Purchase Intent,,Twitter,26,F,1542,103,54
626871029282029568,7/30/2015 17:44,http://twitter.com/TheLowedown1/status/626871029282029568,"@RTWriteUps 
Own: One
Rent: Three
Chuck: Two",@TheLowedown1,The DVD Lowedown ,,,,Value for money,,Twitter,36,,276,89,131
625386684448964608,7/26/2015 15:26,http://twitter.com/AmmyB2/status/625386684448964608,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@AmmyB2,AmmyBermudez,,,,Purchase Intent,,Twitter,21,,435,263,801
626741415339397120,7/30/2015 9:09,http://twitter.com/LeeForThreeee/status/626741415339397120,I want Chuck II. ;(,@LeeForThreeee,Kersey Lee,United States of America,,,Value for money,,Twitter,36,M,3703,543,587
625945281444474880,7/28/2015 4:25,http://twitter.com/tataecho/status/625945281444474880,#ChuckII is ??,@tataecho,Jericho S. Redondo,Philippines,National Capital Region,Manila,Look/Appearance,,Twitter,28,,7599,650,372
625392668776894464,7/26/2015 15:50,http://twitter.com/abbyR5__/status/625392668776894464,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@abbyR5__,Abby?,United States of America,,,Purchase Intent,,Twitter,38,F,4783,108,126
627287872534671360,7/31/2015 21:20,http://twitter.com/skeskali/status/627287872534671360,"Chuck IIs fit half a size larger than your regular shoe size, so size down if you're wearing with thin socks/no-show socks.",@skeskali,Cecily Walker,Canada,British Columbia,Vancouver,Off-topic,,Twitter,55,F,106543,2966,1476
625410926569598976,7/26/2015 17:02,http://twitter.com/kayitssami_r5/status/625410926569598976,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@kayitssami_r5,samantha lynch,United States of America,Illinois,Chicago,Purchase Intent,,Twitter,36,F,9619,290,241
625387387028287492,7/26/2015 15:29,http://twitter.com/MorganDena_32/status/625387387028287492,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@MorganDena_32,Morgan Provencial,,,,Purchase Intent,,Twitter,11,,930,10,44
627220026295070720,7/31/2015 16:51,http://twitter.com/maaars11/status/627220026295070720,RT @__CSullivan Want a pair of Chuck II's so bad! Too bad i'm so broke that not even my converse discount makes it affordable ??,@maaars11,sami,,,,Value for money,,Twitter,42,M,22828,430,471
